Date,Open,High,Low,Close,Adj Close,Volume,Peak,Valley,Log_Returns,Signal,Cumulative_BH_Returns,Strategy_Returns,Cumulative_Strategy_Returns,train_target
2020-05-19,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,8.774587631225586,717320000,,,0.006294315787558426,1.0,0.37090652126871176,0.006294315787558426,0.46493633675856955,0
2020-05-20,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,8.93851089477539,587536000,,,0.018509234076565215,1.0,0.389415755345277,0.018509234076565215,0.4834455708351348,0
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,8.744446754455566,761068000,,,-0.021950166475634712,1.0,0.3674655888696423,-0.021950166475634712,0.4614954043595001,0
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,8.994563102722168,1038764000,8.994563102722168,,0.028201452840840198,-1.0,0.3956670417104825,0.028201452840840198,0.4896968572003403,-1
2020-05-26,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,8.687146186828613,770780000,,,-0.03477581173137176,-1.0,0.3608912299791107,0.03477581173137176,0.5244726689317121,0
2020-05-27,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,8.495321273803711,1175892000,,,-0.022328909792149333,-1.0,0.33856232018696136,0.022328909792149333,0.5468015787238614,0
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,8.457206726074219,734896000,,8.457206726074219,-0.004496628697703221,1.0,0.33406569148925813,0.004496628697703221,0.5512982074215645,1
2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,8.844344139099121,745256000,,,0.044759229517458914,1.0,0.37882492100671705,0.044759229517458914,0.5960574369390235,0
2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,8.775336265563965,389876000,,,-0.007833084913481296,1.0,0.37099183609323577,-0.007833084913481296,0.5882243520255421,0
2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,8.794269561767578,391320000,,,0.0021552337278932603,1.0,0.37314706982112905,0.0021552337278932603,0.5903795857534354,0
2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,8.738715171813965,365440000,,,-0.0063371498597893745,1.0,0.36680991996133966,-0.0063371498597893745,0.584042435893646,0
2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,8.73971176147461,424280000,,,0.00011403653950419352,1.0,0.36692395650084386,0.00011403653950419352,0.5841564724331502,0
2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,8.892743110656738,481748000,,,0.017358353421949815,1.0,0.38428230992279366,0.017358353421949815,0.6015148258551,0
2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,8.778094291687012,387736000,,,-0.012976230281922192,1.0,0.3713060796408715,-0.012976230281922192,0.5885385955731778,0
2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.045999526977539,9.018357276916504,468488000,,,0.027002864385551963,1.0,0.3983089440264234,0.027002864385551963,0.6155414599587298,0
2020-06-10,9.167750358581543,9.5,9.153499603271484,9.36674976348877,9.338127136230469,632180000,9.338127136230469,,0.03484351397469414,-1.0,0.43315245800111757,0.03484351397469414,0.6503849739334239,-1
2020-06-11,9.149999618530273,9.261249542236328,8.78600025177002,8.796250343322754,8.769368171691895,583652000,,8.769368171691895,-0.06284095187566284,1.0,0.3703115061254547,0.06284095187566284,0.7132259258090867,1
2020-06-12,9.162500381469727,9.187250137329102,8.70324993133545,8.932499885559082,8.905206680297852,570908000,,,0.015371366426726908,1.0,0.38568287255218164,0.015371366426726908,0.7285972922358136,0
2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706055,9.14571762084961,400004000,,,0.026649624214164898,1.0,0.41233249676634653,0.026649624214164898,0.7552469164499785,0
2020-06-16,9.225000381469727,9.26675033569336,8.838749885559082,9.068499565124512,9.040789604187012,535716000,,,-0.011539233967215883,1.0,0.40079326279913063,-0.011539233967215883,0.7437076824827626,0
2020-06-17,9.113750457763672,9.298999786376953,9.070249557495117,9.236000061035156,9.207778930664062,408304000,,,0.018302146547009297,1.0,0.4190954093461399,0.018302146547009297,0.762009829029772,0
2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,9.18983268737793,254408000,,,-0.00195093247437494,1.0,0.417144476871765,-0.00195093247437494,0.760058896555397,0
2020-06-19,9.242500305175781,9.444999694824219,9.227250099182129,9.261249542236328,9.232948303222656,524160000,,,0.0046806933855032306,1.0,0.42182517025726823,0.0046806933855032306,0.7647395899409003,0
2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.526749610900879,9.497638702392578,398468000,9.497638702392578,,0.028264786424311357,-1.0,0.4500899566815796,0.028264786424311357,0.7930043763652117,-1
2020-06-23,9.550999641418457,9.642499923706055,9.407500267028809,9.449999809265137,9.421125411987305,375108000,,,-0.008088658128821622,-1.0,0.44200129855275794,0.008088658128821622,0.8010930344940334,0
2020-06-24,9.476249694824219,9.556500434875488,9.144499778747559,9.23550033569336,9.207279205322266,449372000,,,-0.022960162762338476,-1.0,0.41904113579041946,0.022960162762338476,0.8240531972563718,0
2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,9.461000442504883,376072000,,,0.027183743316898587,-1.0,0.44622487910731806,-0.027183743316898587,0.7968694539394733,0
2020-06-26,9.5,9.5,9.125,9.154999732971191,9.127025604248047,592084000,,9.127025604248047,-0.03593827363284679,1.0,0.41028660547447127,0.03593827363284679,0.83280772757232,1
2020-06-29,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,9.171889305114746,342248000,,,0.004903437278073553,1.0,0.41519004275254484,0.004903437278073553,0.8377111648503935,0
2020-06-30,9.314000129699707,9.526249885559082,9.266500473022461,9.497750282287598,9.468727111816406,367892000,,,0.03185118933380684,1.0,0.44704123208635166,0.03185118933380684,0.8695623541842004,0
2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,9.500877380371094,326648000,,,0.0033896646976841124,1.0,0.45043089678403575,0.0033896646976841124,0.8729520188818845,0
2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,9.582878112792969,364056000,,,0.008593826002756998,1.0,0.45902472278679274,0.008593826002756998,0.8815458448846415,0
2020-07-06,9.74174976348877,9.9087495803833,9.712499618530273,9.839249610900879,9.809183120727539,315892000,,,0.0233410238785218,1.0,0.4823657466653145,0.0233410238785218,0.9048868687631633,0
2020-07-07,9.946249961853027,10.069999694824219,9.850749969482422,9.871749877929688,9.841584205627441,357800000,,,0.003297694560696044,1.0,0.4856634412260106,0.003297694560696044,0.9081845633238593,0
2020-07-08,9.993749618530273,10.225000381469727,9.965499877929688,10.215999603271484,10.184782028198242,365480000,,,0.03427795358036716,1.0,0.5199413948063777,0.03427795358036716,0.9424625169042264,0
2020-07-09,10.380249977111816,10.569999694824219,10.233499526977539,10.508999824523926,10.476887702941895,494548000,10.476887702941895,,0.02827701168415415,-1.0,0.5482184064905319,0.02827701168415415,0.9707395285883806,-1
2020-07-10,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,10.44722843170166,497676000,,,-0.002834938490435574,-1.0,0.5453834680000963,0.002834938490435574,0.9735744670788162,0
2020-07-13,10.595000267028809,10.79224967956543,10.024999618530273,10.052249908447266,10.021530151367188,457076000,,10.021530151367188,-0.04160092767149395,1.0,0.5037825403286024,0.04160092767149395,1.0151753947503102,1
2020-07-14,10.074999809265137,10.402750015258789,9.785499572753906,10.376999855041504,10.345290184020996,542676000,,,0.031795567743551766,1.0,0.5355781080721541,0.031795567743551766,1.046970962493862,0
2020-07-15,10.414250373840332,10.432999610900879,10.055749893188477,10.227250099182129,10.195998191833496,403984000,,,-0.014536052285530754,1.0,0.5210420557866233,-0.014536052285530754,1.0324349102083312,0
2020-07-16,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,10.103779792785645,344964000,,,-0.009085718425564552,1.0,0.5119563373610587,-0.009085718425564552,1.0233491917827666,0
2020-07-17,10.225500106811523,10.248499870300293,10.087750434875488,10.201499938964844,10.170327186584473,266284000,,,0.006564790534337955,1.0,0.5185211278953967,0.006564790534337955,1.0299139823171046,0
2020-07-20,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,10.478632926940918,284852000,10.478632926940918,,0.02986384319964973,-1.0,0.5483849710950465,0.02986384319964973,1.0597778255167543,-1
2020-07-21,10.512999534606934,10.5600004196167,10.286749839782715,10.328499794006348,10.296936988830566,277036000,,,-0.01749175319722149,-1.0,0.530893217897825,0.01749175319722149,1.0772695787139757,0
2020-07-22,10.367500305175781,10.602499961853027,10.291500091552734,10.438750267028809,10.406852722167969,367292000,,,0.010618033466551042,-1.0,0.541511251364376,-0.010618033466551042,1.0666515452474246,0
2020-07-23,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,10.098795890808105,411660000,,10.098795890808105,-0.030048306742609675,1.0,0.5114629446217662,0.030048306742609675,1.0966998519900342,1
2020-07-24,9.875,10.364749908447266,9.777000427246094,10.194499969482422,10.163349151611328,473292000,,,0.006371830729110736,1.0,0.517834775350877,0.006371830729110736,1.103071682719145,0
2020-07-27,10.232250213623047,10.441749572753906,10.21774959564209,10.421500205993652,10.389654159545898,292132000,,,0.022022489924326094,1.0,0.5398572652752031,0.022022489924326094,1.125094172643471,0
2020-07-28,10.374250411987305,10.381999969482422,10.209250450134277,10.215499877929688,10.184283256530762,271636000,,,-0.01996484391562941,1.0,0.5198924213595737,-0.01996484391562941,1.1051293287278414,0
2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,10.433521270751953,284508000,,,0.024178147140843764,1.0,0.5440705685004175,0.024178147140843764,1.1293074758686852,0
2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,10.581565856933594,308880000,,,0.014089595192649336,1.0,0.5581601636930668,0.014089595192649336,1.1433970710613346,0
2020-07-31,10.563249588012695,10.766500473022461,10.432999610900879,10.614749908447266,10.582313537597656,386080000,,,7.065629608207271e-05,1.0,0.5582308199891488,7.065629608207271e-05,1.1434677273574168,0
2020-08-03,10.732500076293945,11.098750114440918,10.715250015258789,11.010250091552734,10.976606369018555,412720000,,,0.03658224107273087,1.0,0.5948130610618797,0.03658224107273087,1.1800499684301475,0
2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,11.193440437316895,310336000,,,0.019561617038409404,1.0,0.6143746781002891,0.019561617038409404,1.199611585468557,0
2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782715,11.252263069152832,249924000,,,0.005241338635852776,1.0,0.6196160167361419,0.005241338635852776,1.2048529241044097,0
2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,11.300861358642578,244316000,11.300861358642578,,0.004309679119154247,-1.0,0.6239256958552961,0.004309679119154247,1.2091626032235638,-1
2020-08-07,11.3125,11.50475025177002,11.037500381469727,11.19950008392334,11.165276527404785,342516000,,,-0.012070296911531128,-1.0,0.611855398943765,0.012070296911531128,1.221232900135095,0
2020-08-10,11.334250450134277,11.408249855041504,10.856499671936035,11.164999961853027,11.13088321685791,427796000,,,-0.0030851355768138225,-1.0,0.6087702633669512,0.0030851355768138225,1.2243180357119088,0
2020-08-11,11.073749542236328,11.136750221252441,10.79574966430664,10.850000381469727,10.816847801208496,354512000,,10.816847801208496,-0.028618616537194094,1.0,0.5801516468297571,0.028618616537194094,1.2529366522491028,1
2020-08-12,10.990750312805176,11.467000007629395,10.958250045776367,11.440250396728516,11.405294418334961,464412000,,,0.0529727700343698,1.0,0.6331244168641269,0.0529727700343698,1.3059094222834726,0
2020-08-13,11.545999526977539,11.721750259399414,11.35575008392334,11.442999839782715,11.408034324645996,374460000,,,0.00024020223923279448,1.0,0.6333646191033597,0.00024020223923279448,1.3061496245227053,0
2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,11.528663635253906,366436000,,,0.010518551800116639,1.0,0.6438831709034764,0.010518551800116639,1.316668176322822,0
2020-08-17,11.851249694824219,12.409749984741211,11.81725025177002,12.336999893188477,12.29930305480957,621300000,,,0.06470617427246879,1.0,0.7085893451759452,0.06470617427246879,1.381374350595291,0
2020-08-18,12.449999809265137,12.496000289916992,12.086250305175781,12.260749816894531,12.223282814025879,503448000,,,-0.0062000381779734205,1.0,0.7023893069979718,-0.0062000381779734205,1.3751743124173175,0
2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623047,12.101408958435059,622624000,,,-0.01002067171480456,1.0,0.6923686352831672,-0.01002067171480456,1.3651536407025129,0
2020-08-20,11.975000381469727,12.375,11.87874984741211,12.140999794006348,12.103899955749512,921388000,,,0.00020582239475471794,1.0,0.6925744576779219,0.00020582239475471794,1.3653594630972676,0
2020-08-21,12.201749801635742,12.80875015258789,12.195249557495117,12.683500289916992,12.644742012023926,999868000,,,0.04371376647882935,1.0,0.7362882241567512,0.04371376647882935,1.409073229576097,0
2020-08-24,12.883749961853027,12.912500381469727,12.507499694824219,12.720250129699707,12.681380271911621,490564000,,,0.002893319793380673,1.0,0.7391815439501319,0.002893319793380673,1.4119665493694777,0
2020-08-25,12.630749702453613,12.761249542236328,12.573749542236328,12.75,12.711039543151855,289076000,,,0.002336073910591816,1.0,0.7415176178607237,0.002336073910591816,1.4143026232800695,0
2020-08-26,12.799249649047852,12.868499755859375,12.677749633789062,12.77299976348877,12.733968734741211,321244000,,,0.001802255086368249,1.0,0.7433198729470919,0.001802255086368249,1.4161048783664378,0
2020-08-27,12.781499862670898,12.850000381469727,12.566499710083008,12.628250122070312,12.589659690856934,317604000,,,-0.011397308757235486,1.0,0.7319225641898565,-0.011397308757235486,1.4047075696092024,0
2020-08-28,12.675000190734863,13.14799976348877,12.642499923706055,13.147749900817871,13.107574462890625,537160000,,,0.040314448809777574,1.0,0.772237012999634,0.040314448809777574,1.44502201841898,0
2020-08-31,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,13.333632469177246,500840000,,,0.01709933399636191,1.0,0.7893363469959959,0.01709933399636191,1.4621213524153418,0
2020-09-01,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,13.782889366149902,511316000,,,0.03313832146384374,1.0,0.8224746684598396,0.03313832146384374,1.4952596738791855,0
2020-09-02,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,14.306940078735352,874012000,14.306940078735352,,0.03731681788109177,-1.0,0.8597914863409314,0.03731681788109177,1.5325764917602773,-1
2020-09-03,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,12.97961139678955,945128000,,,-0.09736496751367188,-1.0,0.7624265188272595,0.09736496751367188,1.6299414592739492,0
2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.58769416809082,1463684000,,,-0.030660088819026383,-1.0,0.7317664300082332,0.030660088819026383,1.6606015480929757,0
2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.880149841308594,795728000,,11.880149841308594,-0.05785075663497151,1.0,0.6739156733732616,0.05785075663497151,1.7184523047279472,1
2020-09-09,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,12.679940223693848,736200000,12.679940223693848,,0.06515230801851914,-1.0,0.7390679813917808,0.06515230801851914,1.7836046127464664,-1
2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.277802467346191,698684000,,,-0.032228280243599146,-1.0,0.7068397011481816,0.032228280243599146,1.8158328929900656,0
2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.13095760345459,636928000,,12.13095760345459,-0.012032289644835867,1.0,0.6948074115033458,0.012032289644835867,1.8278651826349015,1
2020-09-14,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,12.836753845214844,1201744000,,,0.05655178561547382,1.0,0.7513591971188196,0.05655178561547382,1.8844169682503753,0
2020-09-15,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,12.955178260803223,727556000,12.955178260803223,,0.009183123414375348,-1.0,0.7605423205331949,0.009183123414375348,1.8936000916647506,-1
2020-09-16,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,12.47999095916748,556384000,,,-0.0373689354043176,-1.0,0.7231733851288773,0.0373689354043176,1.9309690270690683,0
2020-09-17,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,12.429133415222168,792512000,,,-0.004083452621612006,-1.0,0.7190899325072653,0.004083452621612006,1.9350524796906803,0
2020-09-18,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,12.15563678741455,698460000,,12.15563678741455,-0.02225019057032498,1.0,0.6968397419369403,0.02225019057032498,1.9573026702610052,1
2020-09-21,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,12.482735633850098,721044000,,,0.02655354502705498,1.0,0.7233932869639953,0.02655354502705498,1.98385621528806,0
2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,12.60290241241455,646452000,12.60290241241455,,0.009580597272076838,-1.0,0.7329738842360721,0.009580597272076838,1.993436812560137,-1
2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,12.090319633483887,647012000,,12.090319633483887,-0.04152203550544533,1.0,0.6914518487306268,0.04152203550544533,2.0349588480655822,1
2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,12.31395149230957,731240000,,,0.01832778513318203,1.0,0.7097796338638088,0.01832778513318203,2.0532866331987645,0
2020-09-25,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,12.838249206542969,588016000,,,0.041696047083799384,1.0,0.7514756809476082,0.041696047083799384,2.094982680282564,0
2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,12.999054908752441,573808000,,,0.01244772115800989,1.0,0.763923402105618,0.01244772115800989,2.107430401440574,0
2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,13.18928050994873,621460000,,,0.014527761602922467,1.0,0.7784511637085405,0.014527761602922467,2.1219581630434967,0
2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,13.493189811706543,689184000,,,0.022780682675333987,1.0,0.8012318463838745,0.022780682675333987,2.1447388457188308,0
2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,13.576957702636719,525004000,13.576957702636719,,0.006188969474077873,-1.0,0.8074208158579523,0.006188969474077873,2.1509278151929085,-1
2020-10-02,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,13.026233673095703,552496000,,13.026233673095703,-0.04140877030553885,1.0,0.7660120455524135,0.04140877030553885,2.1923365854984476,1
2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,13.604883193969727,479820000,,,0.04346348773722655,1.0,0.8094755332896401,0.04346348773722655,2.235800073235674,0
2020-10-06,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,13.698620796203613,784420000,,,0.006866369280277945,1.0,0.816341902569918,0.006866369280277945,2.242666442515952,0
2020-10-07,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,13.925494194030762,418084000,,,0.016426118924228794,1.0,0.8327680214941469,0.016426118924228794,2.259092561440181,0
2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,13.800590515136719,378900000,,,-0.009009892681017513,1.0,0.8237581288131294,-0.009009892681017513,2.2500826687591635,0
2020-10-09,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,13.724800109863281,346892000,,,-0.005506958854436949,1.0,0.8182511699586924,-0.005506958854436949,2.2445757099047268,0
2020-10-12,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,14.186774253845215,434744000,,,0.03310571667407018,1.0,0.8513568866327625,0.03310571667407018,2.277681426578797,0
2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,14.208961486816406,344604000,14.208961486816406,,0.0015627161549241783,-1.0,0.8529196027876867,0.0015627161549241783,2.279244142733721,-1
2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,14.05638313293457,276100000,,,-0.01079624805307901,-1.0,0.8421233547346078,0.01079624805307901,2.2900403907868,0
2020-10-15,13.810750007629395,14.005749702453613,13.767749786376953,13.970000267028809,13.931479454040527,267224000,,,-0.008925619648634215,-1.0,0.8331977350859735,0.008925619648634215,2.2989660104354344,0
2020-10-16,14.036749839782715,14.121500015258789,13.792499542236328,13.81149959564209,13.773415565490723,242392000,,,-0.011410662517958935,-1.0,0.8217870725680145,0.011410662517958935,2.310376672953393,0
2020-10-19,13.902999877929688,13.983499526977539,13.406749725341797,13.497750282287598,13.460532188415527,298068000,,,-0.02297846400424892,-1.0,0.7988086085637656,0.02297846400424892,2.333355136957642,0
2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,13.607873916625977,229212000,,,0.010886727714313892,-1.0,0.8096953362780794,-0.010886727714313892,2.3224684092433283,0
2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859375,13.487456321716309,219596000,,,-0.008888497512494271,-1.0,0.8008068387655851,0.008888497512494271,2.3313569067558224,0
2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,13.32415771484375,290480000,,,-0.01218133499155592,-1.0,0.7886255037740292,0.01218133499155592,2.3435382417473782,0
2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258789,13.552774429321289,233484000,,,0.017012524137251975,-1.0,0.8056380279112811,-0.017012524137251975,2.326525717610126,0
